iter	 posterior	 likelihood	 prior	 mu_pandas	 sigma_pandas 	 mu_bears 	 sigma_bears 	 alpha 	 beta 	 mu_diff
7016	-1.1046380073970852	-54.576787147111396	-24.851419157020384	98.37627540006137	7.9274878546064835	79.88866630561027	12.687275912262825	13.233318741135196	1.511545306104241	18.487609094451102
7017	0.43158401921127165	-54.496591997430784	-24.500030287489718	96.93250790043581	8.1569646284922	78.29385301903514	12.355587040561165	13.036205948580239	1.4344237125372234	18.63865488140067
7018	0.6782809327658015	-54.02279485798104	-24.295546494173664	95.92334545234236	8.747885769216785	77.5681385846181	12.305808944486733	12.819029216016693	1.343739216846465	18.355206867724263
7019	0.6782809327658015	-54.02279485798104	-24.295546494173664	95.92334545234236	8.747885769216785	77.5681385846181	12.305808944486733	12.819029216016693	1.343739216846465	18.355206867724263
7020	-1.288132128192558	-55.10704262283525	-24.499430857512017	97.29274987259818	7.751087224445126	77.7018032487144	12.524641127983319	12.730459002375204	1.1462763796100655	19.59094662388378
7021	-1.288132128192558	-55.10704262283525	-24.499430857512017	97.29274987259818	7.751087224445126	77.7018032487144	12.524641127983319	12.730459002375204	1.1462763796100655	19.59094662388378
7022	-1.0352702834942988	-54.26795748408458	-26.373786279756974	97.73051749984674	8.251623516525042	76.15864984209949	12.600227198479946	12.821246398595978	0.7970384452673883	21.571867657747248
7023	-1.1727999082952323	-55.580888562069866	-26.233655110066927	99.120406489971	7.380705025028227	77.02342743925922	13.312989502065452	12.42136117030889	0.8276430316075795	22.09697905071178
7024	2.8349856586807363	-54.30726927212797	-24.672288741328085	99.91567400134213	8.03046127895675	78.3696320567288	13.259764202912221	12.54135919444573	1.0574546172050585	21.54604194461332
7025	2.8349856586807363	-54.30726927212797	-24.672288741328085	99.91567400134213	8.03046127895675	78.3696320567288	13.259764202912221	12.54135919444573	1.0574546172050585	21.54604194461332
7026	2.8349856586807363	-54.30726927212797	-24.672288741328085	99.91567400134213	8.03046127895675	78.3696320567288	13.259764202912221	12.54135919444573	1.0574546172050585	21.54604194461332
7027	0.008958174121588058	-53.86318854878764	-25.107411290546832	99.86361239696305	8.358740619116366	77.52600525884417	13.38460536619996	12.780350095010233	1.4397671474218119	22.337607138118884
7028	-0.9367964335928178	-54.88982786594967	-25.01756840697761	99.71347598764031	7.707541592759089	76.97275796223241	13.141907473346814	12.386090619909167	1.41831728129376	22.7407180254079
7029	1.525844492195219	-53.97722081958587	-24.4043309611462	100.51276597738432	8.253696190646204	78.07065274480786	12.70263881687161	12.734085870743447	1.1266293365736115	22.44211323257646
7030	1.525844492195219	-53.97722081958587	-24.4043309611462	100.51276597738432	8.253696190646204	78.07065274480786	12.70263881687161	12.734085870743447	1.1266293365736115	22.44211323257646
7031	-0.46312313824363116	-53.62380442482615	-25.220870494149544	99.7818565360677	8.59379571848701	76.5596126932135	13.426500074092232	12.951617496342653	0.9144560624726191	23.222243842854212
7032	0.08769071931936878	-53.189937565118456	-25.567046634537867	101.13738874323792	9.259459127026538	75.02930765886873	13.547366759137308	12.855006591425463	0.8161213911719698	26.10808108436919
7033	1.3241299976601795	-53.00332653154547	-24.42952767045068	99.25109872157968	9.285114851892796	76.17182997316579	13.69451058123163	12.464235264710885	1.0255564968762354	23.079268748413895
7034	1.3241299976601795	-53.00332653154547	-24.42952767045068	99.25109872157968	9.285114851892796	76.17182997316579	13.69451058123163	12.464235264710885	1.0255564968762354	23.079268748413895
7035	1.3241299976601795	-53.00332653154547	-24.42952767045068	99.25109872157968	9.285114851892796	76.17182997316579	13.69451058123163	12.464235264710885	1.0255564968762354	23.079268748413895
7036	-0.5551467663028689	-53.40507118172988	-24.582929786569142	101.10073631707206	8.919025588757735	75.58417764313874	12.6954006475449	12.354972261279046	0.9491664914998534	25.516558673933318
7037	-0.5551467663028689	-53.40507118172988	-24.582929786569142	101.10073631707206	8.919025588757735	75.58417764313874	12.6954006475449	12.354972261279046	0.9491664914998534	25.516558673933318
7038	-0.5551467663028689	-53.40507118172988	-24.582929786569142	101.10073631707206	8.919025588757735	75.58417764313874	12.6954006475449	12.354972261279046	0.9491664914998534	25.516558673933318
7039	0.3536582138080462	-53.20162284280452	-24.432719911686448	100.059136036049	9.208395549387404	74.62340202528142	12.196907815562708	11.917957550515274	0.9176284363351749	25.435734010767575
7040	1.1488469247313446	-52.529086934829905	-23.956408894929716	99.49767800866064	10.101813925524747	75.11950161605607	11.987471069383203	11.872384425999105	1.0653868367626642	24.378176392604573
7041	-0.12396820086789262	-52.34758922992076	-24.261874800706757	98.38673869598466	10.242787356628758	76.72152813477187	11.778234368682583	11.903619970939449	1.2676637766076109	21.66521056121279
7042	-0.12396820086789262	-52.34758922992076	-24.261874800706757	98.38673869598466	10.242787356628758	76.72152813477187	11.778234368682583	11.903619970939449	1.2676637766076109	21.66521056121279
7043	0.5464846725992629	-52.125828171266676	-23.93715118676159	98.26143397092426	10.882131259944266	76.4490182446147	11.578319501632159	12.200481035199196	1.0507879102572886	21.812415726309553
7044	0.04549523624606877	-51.934548475379714	-24.082935646402483	97.10486243225418	11.735090274357233	77.94658060622194	11.49579213426978	12.074015978943823	0.9415836514146335	19.158281826032237
7045	-0.865659476307485	-52.135794164174946	-24.747349433914735	96.20637325942882	11.427151706673431	78.26238582623392	12.401725091930714	12.012180372091743	0.7799688433083993	17.94398743319489
7046	-0.865659476307485	-52.135794164174946	-24.747349433914735	96.20637325942882	11.427151706673431	78.26238582623392	12.401725091930714	12.012180372091743	0.7799688433083993	17.94398743319489
7047	-0.865659476307485	-52.135794164174946	-24.747349433914735	96.20637325942882	11.427151706673431	78.26238582623392	12.401725091930714	12.012180372091743	0.7799688433083993	17.94398743319489
7048	-0.865659476307485	-52.135794164174946	-24.747349433914735	96.20637325942882	11.427151706673431	78.26238582623392	12.401725091930714	12.012180372091743	0.7799688433083993	17.94398743319489
7049	0.1195683508379517	-52.626059658124746	-24.13751558912698	94.8765702547936	10.993095709961269	78.47337684441929	12.952818986728783	12.329308083950865	0.9843377704223837	16.403193410374314
7050	0.1195683508379517	-52.626059658124746	-24.13751558912698	94.8765702547936	10.993095709961269	78.47337684441929	12.952818986728783	12.329308083950865	0.9843377704223837	16.403193410374314
7051	0.1195683508379517	-52.626059658124746	-24.13751558912698	94.8765702547936	10.993095709961269	78.47337684441929	12.952818986728783	12.329308083950865	0.9843377704223837	16.403193410374314
7052	-0.2835961496951427	-52.654846154277905	-24.39232524266896	93.90238988665888	11.704700802595164	79.38969657842483	13.05970388237842	12.78110141737971	1.1753944431821182	14.512693308234049
7053	-0.48122713224778124	-52.562931680922446	-24.965466848272193	94.1386365840532	12.033750540528247	78.7909455950261	14.04017124272783	12.835750457436568	1.2239168342308633	15.3476909890271
7054	-4.153093774376913	-52.702020442351085	-28.97947186122048	94.37401342753564	11.492964298224248	77.83930017277952	14.303325679592454	12.932903781674192	1.7218593108925444	16.534713254756127
7055	0.6554535948453264	-53.38218084003791	-27.643857868688322	92.37789375850222	11.51548889710223	76.67251123161482	14.006580027228011	12.535559739495419	1.5766366931211064	15.705382526887405
7056	1.9082855762239035	-54.17385017799416	-24.943902954508168	92.08825814945116	10.582996542953488	75.25446664434827	13.934790840553944	13.028653809901051	1.3046256260184017	16.833791505102894
7057	1.9082855762239035	-54.17385017799416	-24.943902954508168	92.08825814945116	10.582996542953488	75.25446664434827	13.934790840553944	13.028653809901051	1.3046256260184017	16.833791505102894
7058	0.9556525332950514	-53.98903833963682	-24.173062259570457	92.38370578446826	10.465968951235666	76.03045868756908	13.024911196029796	12.908614519224852	1.1250713939848458	16.35324709689918
7059	0.9556525332950514	-53.98903833963682	-24.173062259570457	92.38370578446826	10.465968951235666	76.03045868756908	13.024911196029796	12.908614519224852	1.1250713939848458	16.35324709689918
7060	-0.22673145004382889	-53.85831728611429	-24.530514763136818	93.25708251660717	10.105986616711103	76.03073367866088	12.602580920099562	12.64367274601578	0.9145590140739072	17.22634883794629
7061	-0.22673145004382889	-53.85831728611429	-24.530514763136818	93.25708251660717	10.105986616711103	76.03073367866088	12.602580920099562	12.64367274601578	0.9145590140739072	17.22634883794629
7062	0.43157352604447397	-52.989553221845185	-24.96770530136144	93.96365098125601	10.949495664377798	77.16773889047897	13.328379759138562	13.098020075123028	0.8358076863678283	16.795912090777037
7063	0.43157352604447397	-52.989553221845185	-24.96770530136144	93.96365098125601	10.949495664377798	77.16773889047897	13.328379759138562	13.098020075123028	0.8358076863678283	16.795912090777037
7064	0.43157352604447397	-52.989553221845185	-24.96770530136144	93.96365098125601	10.949495664377798	77.16773889047897	13.328379759138562	13.098020075123028	0.8358076863678283	16.795912090777037
7065	0.43157352604447397	-52.989553221845185	-24.96770530136144	93.96365098125601	10.949495664377798	77.16773889047897	13.328379759138562	13.098020075123028	0.8358076863678283	16.795912090777037
7066	-0.5501466972704065	-52.577290133697325	-25.93011508677971	94.19471661955588	11.810694683878259	77.07017977661724	13.253315735083724	12.687055774279845	0.6783783127168893	17.12453684293864
7067	1.5843958524471304	-52.17206997808489	-24.750939389945017	95.86662656493523	12.727033977419657	75.6553437009284	13.864439150495281	12.937177749299469	0.7958016874225823	20.211282864006833
7068	0.04527237203041068	-52.186912858691976	-24.690824137307526	97.63080078179483	11.813299944716517	74.26955185745707	13.067364308382762	12.52349949933529	1.2260946439705265	23.361248924337758
7069	0.46509207376749373	-52.1709728304784	-24.2416720917536	96.78207556855008	11.926437736222546	75.34158844826977	13.784441827064688	12.189941528487198	0.9724160142520877	21.44048712028031
7070	0.46509207376749373	-52.1709728304784	-24.2416720917536	96.78207556855008	11.926437736222546	75.34158844826977	13.784441827064688	12.189941528487198	0.9724160142520877	21.44048712028031
7071	0.46509207376749373	-52.1709728304784	-24.2416720917536	96.78207556855008	11.926437736222546	75.34158844826977	13.784441827064688	12.189941528487198	0.9724160142520877	21.44048712028031
7072	0.46509207376749373	-52.1709728304784	-24.2416720917536	96.78207556855008	11.926437736222546	75.34158844826977	13.784441827064688	12.189941528487198	0.9724160142520877	21.44048712028031
7073	0.46509207376749373	-52.1709728304784	-24.2416720917536	96.78207556855008	11.926437736222546	75.34158844826977	13.784441827064688	12.189941528487198	0.9724160142520877	21.44048712028031
7074	0.07155499714296809	-51.925310057977455	-24.415779867111585	97.66495920441993	12.125007933451696	76.84323728203071	13.941241291804687	12.358139416098892	1.0552487827910948	20.821721922389216
7075	-0.3929657557959132	-52.05420998484764	-24.679845696037315	96.91107024267528	12.076173347633265	78.66983464397624	14.61369302453197	12.199970074053951	0.7682956927871581	18.241235598699035
7076	-0.3677102300093509	-52.0563956048583	-25.045370306036	97.59149661918556	11.609827471480912	79.25055241497704	14.542505491270742	12.231925853051306	1.1723728329515066	18.340944204208526
7077	-0.3677102300093509	-52.0563956048583	-25.045370306036	97.59149661918556	11.609827471480912	79.25055241497704	14.542505491270742	12.231925853051306	1.1723728329515066	18.340944204208526
7078	-0.3677102300093509	-52.0563956048583	-25.045370306036	97.59149661918556	11.609827471480912	79.25055241497704	14.542505491270742	12.231925853051306	1.1723728329515066	18.340944204208526
7079	-0.3677102300093509	-52.0563956048583	-25.045370306036	97.59149661918556	11.609827471480912	79.25055241497704	14.542505491270742	12.231925853051306	1.1723728329515066	18.340944204208526
7080	0.7653867156723777	-51.996024178033835	-24.340355017188088	97.48302600315554	12.040519180269047	80.73583444362437	14.085262348614052	12.599382589065042	1.0259048527778907	16.747191559531174
7081	-0.5385554387446803	-52.41389034883642	-24.461044285130182	95.74355020942046	11.762080763414684	80.25199782157146	15.060863655969166	13.012430987997561	0.9795581273805705	15.491552387848998
7082	-0.5385554387446803	-52.41389034883642	-24.461044285130182	95.74355020942046	11.762080763414684	80.25199782157146	15.060863655969166	13.012430987997561	0.9795581273805705	15.491552387848998
7083	-0.8869564466533433	-51.97800076870652	-25.78389031191342	97.13119559297677	12.058397610779812	78.90711960634148	14.188053864278245	13.180389123551183	0.7030531367190356	18.224075986635285
7084	-0.8869564466533433	-51.97800076870652	-25.78389031191342	97.13119559297677	12.058397610779812	78.90711960634148	14.188053864278245	13.180389123551183	0.7030531367190356	18.224075986635285
7085	1.5363813275411644	-52.01632009873955	-24.209189654339237	96.35977124010952	11.969301416974652	78.31720062330108	13.228489904743881	13.626029050928365	1.0673589431622796	18.042570616808447
7086	1.5363813275411644	-52.01632009873955	-24.209189654339237	96.35977124010952	11.969301416974652	78.31720062330108	13.228489904743881	13.626029050928365	1.0673589431622796	18.042570616808447
7087	-0.5550807171108829	-52.2769437184766	-24.50364675171306	95.72231871581845	11.377984308938814	77.35343900080026	12.367414899072532	13.660568474314458	1.357539592509652	18.36887971501818
7088	-1.0932801990151262	-53.28976873244436	-24.58410193676044	94.03187296132681	10.48228854949769	76.19545141182064	11.504825215928483	13.815644795212096	1.5375200229359858	17.83642154950617
7089	-1.0932801990151262	-53.28976873244436	-24.58410193676044	94.03187296132681	10.48228854949769	76.19545141182064	11.504825215928483	13.815644795212096	1.5375200229359858	17.83642154950617
7090	-0.12459395882018498	-53.860340451757395	-24.138124176267574	94.4664211298568	9.85997715954975	74.50910879517089	11.208040414053968	14.06163755127493	1.505457161806587	19.95731233468591
7091	-0.7610723320355106	-54.81743542246948	-23.942101537591004	94.32968954538657	9.216675068652043	73.17643580941083	11.276456913398718	14.154436107701013	1.3620529468548215	21.15325373597574
7092	-0.7610723320355106	-54.81743542246948	-23.942101537591004	94.32968954538657	9.216675068652043	73.17643580941083	11.276456913398718	14.154436107701013	1.3620529468548215	21.15325373597574
7093	-0.7610723320355106	-54.81743542246948	-23.942101537591004	94.32968954538657	9.216675068652043	73.17643580941083	11.276456913398718	14.154436107701013	1.3620529468548215	21.15325373597574
7094	1.6280251742620777	-53.1916397456353	-23.939872040163117	95.97652371019828	10.173041671130978	74.28779640235302	11.290301397555059	14.408478768287575	1.3397049086574429	21.688727307845255
7095	1.6280251742620777	-53.1916397456353	-23.939872040163117	95.97652371019828	10.173041671130978	74.28779640235302	11.290301397555059	14.408478768287575	1.3397049086574429	21.688727307845255
7096	0.6490191639217926	-52.499543524814456	-23.98294909706216	97.19478316846178	10.937997475321339	74.85753158248053	11.146679153667227	14.751740730088693	1.3672006798746081	22.33725158598125
7097	0.6490191639217926	-52.499543524814456	-23.98294909706216	97.19478316846178	10.937997475321339	74.85753158248053	11.146679153667227	14.751740730088693	1.3672006798746081	22.33725158598125
7098	-2.032753545570614	-52.756615211153814	-25.75863095629342	96.61387006236716	10.697405837217204	74.29839607665173	11.432499993454746	14.86692729240001	1.8527267341500013	22.31547398571543
7099	-2.032753545570614	-52.756615211153814	-25.75863095629342	96.61387006236716	10.697405837217204	74.29839607665173	11.432499993454746	14.86692729240001	1.8527267341500013	22.31547398571543
7100	-2.032753545570614	-52.756615211153814	-25.75863095629342	96.61387006236716	10.697405837217204	74.29839607665173	11.432499993454746	14.86692729240001	1.8527267341500013	22.31547398571543
7101	0.4295272782912747	-52.077027722343914	-26.008691166812042	97.44622319456322	11.590290255398877	75.73358874342718	11.772683637715197	14.560113910868674	1.7508449335131209	21.71263445113604
7102	0.6814990383284396	-52.03108786753111	-25.3731319832964	96.78659858349222	12.18724890071111	76.88642550201365	10.793457449014927	14.765841137639786	1.6935519326704722	19.90017308147857
7103	0.5652698317710616	-52.42297740691832	-24.415972612138134	95.03810459681571	12.305893959746696	76.84896827498095	10.317259311791402	14.425672407803775	1.464810020263089	18.189136321834766
7104	0.5652698317710616	-52.42297740691832	-24.415972612138134	95.03810459681571	12.305893959746696	76.84896827498095	10.317259311791402	14.425672407803775	1.464810020263089	18.189136321834766
7105	0.5652698317710616	-52.42297740691832	-24.415972612138134	95.03810459681571	12.305893959746696	76.84896827498095	10.317259311791402	14.425672407803775	1.464810020263089	18.189136321834766
7106	0.5652698317710616	-52.42297740691832	-24.415972612138134	95.03810459681571	12.305893959746696	76.84896827498095	10.317259311791402	14.425672407803775	1.464810020263089	18.189136321834766
7107	0.5652698317710616	-52.42297740691832	-24.415972612138134	95.03810459681571	12.305893959746696	76.84896827498095	10.317259311791402	14.425672407803775	1.464810020263089	18.189136321834766
7108	0.5652698317710616	-52.42297740691832	-24.415972612138134	95.03810459681571	12.305893959746696	76.84896827498095	10.317259311791402	14.425672407803775	1.464810020263089	18.189136321834766
7109	-1.0740537621059616	-51.93765131345741	-25.975352467705015	96.79919890052182	12.829108674840542	77.25989507297257	10.719801869931135	14.604862582278345	1.7180798227255987	19.539303827549247
7110	1.183864123612537	-52.015005889691295	-24.71413376785858	96.83601705230014	12.864198345242716	77.8859342791892	10.146919973063522	14.406395277361222	1.4915802004907524	18.950082773110935
7111	1.183864123612537	-52.015005889691295	-24.71413376785858	96.83601705230014	12.864198345242716	77.8859342791892	10.146919973063522	14.406395277361222	1.4915802004907524	18.950082773110935
7112	-0.563295849453894	-52.06246726749132	-25.229968239512452	97.78096555856038	11.873495657365781	76.38270229151809	10.53933245439547	14.57421385188003	1.7009479723879588	21.398263267042296
7113	0.03762508791031394	-52.02717661637075	-25.227633802722707	98.09731165923012	12.48627225390504	77.6721801525098	9.816374793788682	14.599175119435465	1.6845548500176606	20.42513150672032
7114	1.1074942805877726	-52.0632237701996	-24.084092368306088	99.84763239179769	11.686673466628031	77.52773869857327	9.872564611371196	14.836517876482192	1.4565925144485394	22.319893693224415
7115	-2.0276447706574316	-51.92472053243898	-26.250240376724136	101.40853821603346	11.79180707730706	77.32578929998618	10.722774764995702	14.755076623624824	1.877475007874942	24.08274891604728
7116	1.6267217850890887	-51.80647720770075	-24.74176191637327	101.54199732738175	12.691979706960172	78.16954192139292	10.589703175877666	14.706376561397505	1.5202018185106287	23.37245540598883
7117	0.6104179144184485	-51.74334991922939	-24.194471290426197	100.1369895824841	12.73979951227268	79.44823676277515	10.647606132201242	14.64213878955932	1.2119520209328123	20.688752819708952
7118	0.6104179144184485	-51.74334991922939	-24.194471290426197	100.1369895824841	12.73979951227268	79.44823676277515	10.647606132201242	14.64213878955932	1.2119520209328123	20.688752819708952
7119	-0.7616441162252272	-51.7091499733716	-24.990315352509207	101.0828690243601	12.621315009813893	79.38375204169469	11.215482511388762	14.619067542480416	1.537069309893972	21.6991169826654
7120	-0.7616441162252272	-51.7091499733716	-24.990315352509207	101.0828690243601	12.621315009813893	79.38375204169469	11.215482511388762	14.619067542480416	1.537069309893972	21.6991169826654
7121	0.6228531333071317	-51.639152780627825	-24.43745941194585	99.45147277272008	13.433196605571894	77.47328655068509	11.485954186214734	14.140654169808414	1.2640815011675408	21.978186222034992
7122	0.6228531333071317	-51.639152780627825	-24.43745941194585	99.45147277272008	13.433196605571894	77.47328655068509	11.485954186214734	14.140654169808414	1.2640815011675408	21.978186222034992
7123	0.6228531333071317	-51.639152780627825	-24.43745941194585	99.45147277272008	13.433196605571894	77.47328655068509	11.485954186214734	14.140654169808414	1.2640815011675408	21.978186222034992
7124	-2.1948339548311964	-51.88838663800424	-26.383059509400624	101.1007813312127	13.632573030103192	76.12190669559257	10.69472063991463	14.476859574678526	1.6881692578960115	24.97887463562013
7125	-2.1948339548311964	-51.88838663800424	-26.383059509400624	101.1007813312127	13.632573030103192	76.12190669559257	10.69472063991463	14.476859574678526	1.6881692578960115	24.97887463562013
7126	-3.0477716769770637	-51.862771662141625	-29.456446162240308	102.29867127300709	14.304395730898683	77.13925871212801	10.841692313588243	14.234476152363163	1.9349079265279996	25.159412560879076
7127	1.0904812374955242	-52.03956993714842	-28.18916664973799	103.97917264967086	14.082606303967818	78.15642416373778	10.624049239610427	13.88284122144785	1.8096823681741299	25.822748485933076
7128	1.0904812374955242	-52.03956993714842	-28.18916664973799	103.97917264967086	14.082606303967818	78.15642416373778	10.624049239610427	13.88284122144785	1.8096823681741299	25.822748485933076
7129	0.007707816452835914	-52.28013409921488	-27.9408946712187	105.66783403817418	13.567118100612353	78.7611412278812	11.365984509980645	13.894990087799385	1.7827542517501218	26.90669281029298
7130	0.38382959434721897	-52.08192893413086	-27.755270241955497	104.38410574589122	12.74828533454887	79.38326712568531	11.976421325733124	13.676438859950348	1.767747667316511	25.00083862020591
7131	0.38382959434721897	-52.08192893413086	-27.755270241955497	104.38410574589122	12.74828533454887	79.38326712568531	11.976421325733124	13.676438859950348	1.767747667316511	25.00083862020591
7132	0.38382959434721897	-52.08192893413086	-27.755270241955497	104.38410574589122	12.74828533454887	79.38326712568531	11.976421325733124	13.676438859950348	1.767747667316511	25.00083862020591
7133	2.25309170232255	-52.47855059082983	-25.10555688293398	105.57390355382921	12.773709385548548	81.31463549661004	12.465728790174612	13.79834763911466	1.394678521965607	24.259268057219174
7134	2.25309170232255	-52.47855059082983	-25.10555688293398	105.57390355382921	12.773709385548548	81.31463549661004	12.465728790174612	13.79834763911466	1.394678521965607	24.259268057219174
7135	-0.8782476476320511	-52.435865946294555	-26.0264891751013	105.95285064393788	13.654017977394622	80.58522892065355	13.434733299627219	13.33898256929994	1.3770978457148941	25.36762172328433
7136	1.6747535404994522	-52.27194260515722	-24.515658975739186	105.38103334031948	13.266259375250645	79.96820447592651	12.855977094402608	13.60913966928236	1.1906556583223291	25.412828864392964
7137	-1.8524395147963588	-52.399661715368055	-26.240379380324708	105.77896512767028	13.006803554899246	79.01944852943637	13.353232606161056	13.959793595156842	1.5019969531268178	26.7595165982339
7138	-2.934503448798722	-52.14284208591374	-29.43170245857775	104.28894164698875	13.282497374672817	78.34126787701234	14.293132905447653	14.373879469972543	1.7807733139155868	25.947673769976404
7139	1.4207667807372246	-51.93589334343602	-28.217884420318246	102.52441282605142	14.20939504938173	77.83590440792385	14.60000327461594	14.624138118520104	1.6138690013751669	24.68850841812757
7140	1.4207667807372246	-51.93589334343602	-28.217884420318246	102.52441282605142	14.20939504938173	77.83590440792385	14.60000327461594	14.624138118520104	1.6138690013751669	24.68850841812757
7141	1.4207667807372246	-51.93589334343602	-28.217884420318246	102.52441282605142	14.20939504938173	77.83590440792385	14.60000327461594	14.624138118520104	1.6138690013751669	24.68850841812757
7142	-2.452508640829805	-52.060339146284136	-30.545947258299936	102.52878270878564	13.574461236019195	79.68086502670333	15.502723394767528	15.01657921148243	1.8225706735487797	22.84791768208231
7143	0.7521520575869829	-52.0283413356452	-29.825793011351884	100.76690834357404	14.477675603031384	78.08767573942038	15.955178242602521	14.808729620622024	1.6647994150797116	22.67923260415367
7144	0.7877967896532283	-52.13994905221988	-28.926388505123974	100.28837430057764	15.085236585140027	77.2522506480715	16.302523016075362	14.958532740766433	1.5513690290594282	23.03612365250615
7145	0.7877967896532283	-52.13994905221988	-28.926388505123974	100.28837430057764	15.085236585140027	77.2522506480715	16.302523016075362	14.958532740766433	1.5513690290594282	23.03612365250615
7146	3.310451721686661	-52.18163702189232	-25.57424881376487	100.34374303516553	15.42459582378973	76.8666447377744	16.254457893839156	15.16964699390957	1.2059994925446915	23.477098297391137
7147	0.7138592597907945	-52.11264866845873	-24.929377907407666	99.13429474130619	15.856118551861648	78.43022178959976	15.703404333853047	15.499066147816135	0.8587917602588158	20.704072951706436
7148	0.1252729124066292	-52.21745811591033	-24.69929554754944	97.23042309791026	15.07934822666614	76.80555540370001	16.0956441173716	15.991656012216248	0.9948763142413497	20.42486769421025
7149	-0.5257984642743452	-52.174182312408114	-25.268369815326	96.85476169096039	15.561617556865553	76.86876349025927	15.321408627203445	16.12066287316537	1.256058804986829	19.98599820070112
7150	-0.5257984642743452	-52.174182312408114	-25.268369815326	96.85476169096039	15.561617556865553	76.86876349025927	15.321408627203445	16.12066287316537	1.256058804986829	19.98599820070112
7151	-0.22543524110970736	-52.26193892371818	-25.406048445125634	98.28007133759776	15.533289683050107	75.28403245238819	15.913388419048493	16.10528405154578	1.2508762244554508	22.996038885209572
7152	-0.08688089311968383	-52.28540772563184	-25.469460536331667	98.5723925488617	15.611018941245389	74.49714171180166	15.58210893211833	16.41017238609334	0.8366327888767577	24.07525083706004
7153	-0.7974439224791467	-52.353171447959774	-26.19914073648289	97.85548209603967	16.201069946968943	75.39052984094901	15.904175898786702	16.65427269804684	0.7590790721564998	22.46495225509065
7154	-0.7974439224791467	-52.353171447959774	-26.19914073648289	97.85548209603967	16.201069946968943	75.39052984094901	15.904175898786702	16.65427269804684	0.7590790721564998	22.46495225509065
7155	1.3590338292373758	-52.39744449420999	-24.795833860995295	97.83605287077094	16.29517981739037	76.92647497154263	16.64997345552684	16.364979510735672	0.9998689326723187	20.90957789922831
7156	0.13042823923912295	-52.316534673681076	-24.74631544228508	96.845671376749	16.075443873393443	77.8080533180877	16.075552705372463	16.224479599195018	1.0260911808474003	19.037618058661295
7157	-0.4469210533392811	-52.52212090760574	-24.987650261699702	98.82919287006848	17.04808913035111	77.21304939132108	17.012365079006624	16.72310266208969	0.8999082301062943	21.616143478747404
7158	-0.7533351668026995	-52.53543237582805	-25.727673960280082	99.08717871245882	17.089943439296263	77.29798856061045	17.094699952076002	17.008234720837713	1.2286456637012262	21.789190151848373
7159	-0.7533351668026995	-52.53543237582805	-25.727673960280082	99.08717871245882	17.089943439296263	77.29798856061045	17.094699952076002	17.008234720837713	1.2286456637012262	21.789190151848373
7160	0.5770828508835137	-52.63977293030534	-25.046250554919283	100.94114587695242	17.9361454933097	78.92118994665095	16.927739231911673	16.937722800670443	0.893973835542706	22.019955930301464
7161	-1.0056485789072127	-52.640258475878355	-26.05141358825349	102.35154330614345	17.955655297781014	78.44277646696084	16.57958350728267	16.71175990189333	1.237979300869696	23.90876683918262
7162	-1.0056485789072127	-52.640258475878355	-26.05141358825349	102.35154330614345	17.955655297781014	78.44277646696084	16.57958350728267	16.71175990189333	1.237979300869696	23.90876683918262
7163	-1.0056485789072127	-52.640258475878355	-26.05141358825349	102.35154330614345	17.955655297781014	78.44277646696084	16.57958350728267	16.71175990189333	1.237979300869696	23.90876683918262
7164	1.2770254055744346	-52.50857317958065	-24.906073478976754	100.43120853521857	17.52132166057077	79.0716613252905	16.619714604390943	17.102434706573455	0.9918376703221703	21.359547209928067
7165	1.2770254055744346	-52.50857317958065	-24.906073478976754	100.43120853521857	17.52132166057077	79.0716613252905	16.619714604390943	17.102434706573455	0.9918376703221703	21.359547209928067
7166	-0.03869140103138591	-52.50220519618248	-24.951132863406315	100.35127117164323	17.68792193077993	78.24161689311286	16.430398880219514	17.13424345922241	0.9568808316902613	22.10965427853037
7167	-0.03869140103138591	-52.50220519618248	-24.951132863406315	100.35127117164323	17.68792193077993	78.24161689311286	16.430398880219514	17.13424345922241	0.9568808316902613	22.10965427853037
7168	-0.03869140103138591	-52.50220519618248	-24.951132863406315	100.35127117164323	17.68792193077993	78.24161689311286	16.430398880219514	17.13424345922241	0.9568808316902613	22.10965427853037
7169	-0.03869140103138591	-52.50220519618248	-24.951132863406315	100.35127117164323	17.68792193077993	78.24161689311286	16.430398880219514	17.13424345922241	0.9568808316902613	22.10965427853037
7170	-0.08008299612092173	-52.35787503521131	-25.175546020498395	98.52516579064618	17.28358407676766	77.65303949512713	15.803461170052264	17.368269268821056	1.1892682770863228	20.872126295519053
7171	-1.2812211542857597	-52.63757453246977	-26.1770676775257	98.7607525647676	17.637429676871296	75.80890577466437	16.75784715692429	17.83408900590446	1.3288932490969643	22.951846790103232
7172	-1.2812211542857597	-52.63757453246977	-26.1770676775257	98.7607525647676	17.637429676871296	75.80890577466437	16.75784715692429	17.83408900590446	1.3288932490969643	22.951846790103232
7173	0.8581635041880986	-52.70650687060524	-25.249971835202132	99.23536988156256	17.472336497314664	76.10415427715584	17.482564563725386	17.532868073371255	1.134724696362347	23.13121560440672
7174	0.30192204802290235	-52.62310068646697	-25.0314559713175	97.74172211807154	17.155539118756653	76.52711588340229	17.138896503513894	17.496642521554914	1.1003259636938814	21.214606234669247
